timestamp,origin,destination,distance_m,duration_s
2026-05-15 11:53:42.407901,Tan Son Nhat Airport,Binh Thanh,8669.7,771.7
2026-05-15 11:53:44.254960,Linh Trung,Ben Thanh Market,19720.8,1214.7
2026-05-15 11:53:46.116644,Ben Thanh Market,District 5,4415.5,354.2
2026-05-15 11:53:47.956565,Binh Thanh,Hang Xanh,1260.1,104.9
2026-05-15 11:53:49.812969,District 1,Binh Thanh,6507.8,455.3
2026-05-15 11:53:51.615726,District 3,Thu Thiem Tunnel,4765.6,375.8
2026-05-15 11:53:53.472686,District 1,Ben Thanh Market,770.5,85.5
2026-05-15 11:53:55.348613,Saigon Bridge,High Tech Park,15062.2,937.7
2026-05-15 11:53:57.164953,District 3,Saigon Bridge,6423.7,467.7
2026-05-15 11:53:59.020366,Landmark 81,Thu Thiem Tunnel,6918.9,616
2026-05-15 11:54:00.883676,Eastern Bus Station,Pham Van Dong,2003,154.8
2026-05-15 11:54:02.693867,District 1,Saigon Bridge,5010.8,397.6
2026-05-15 11:54:04.549931,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-15 11:54:06.389387,Binh Thanh,District 5,9381.1,616.1
2026-05-15 11:54:08.242664,Eastern Bus Station,Linh Trung,13076.3,725.5
2026-05-15 11:54:10.140227,Thu Duc,Tan Son Nhat Airport,13940.2,955
2026-05-15 11:54:12.061577,District 3,Suoi Tien,18505.4,1161.8
2026-05-15 11:54:13.921413,Saigon Bridge,Hang Xanh,1660,147.4
2026-05-15 11:54:15.744127,Thu Thiem Tunnel,Saigon Bridge,5330.6,408.3
2026-05-15 11:54:17.603588,Eastern Bus Station,High Tech Park,16971.4,911
2026-05-15 11:54:19.461395,Saigon Bridge,Ben Thanh Market,5718.6,454.5
2026-05-15 11:54:21.318946,Thu Thiem Tunnel,Linh Trung,16733.2,1112.5
2026-05-15 11:54:23.143802,District 5,Thu Thiem Tunnel,5709.9,488.8
2026-05-15 11:54:25.009292,District 5,Eastern Bus Station,10191,704.9
2026-05-15 11:54:26.859674,District 5,Thu Duc,15610.9,1051
2026-05-15 11:54:28.713903,Hang Xanh,Landmark 81,2861.3,319.4
2026-05-15 11:54:30.537172,Eastern Bus Station,Suoi Tien,14427.7,708.6
2026-05-15 11:54:32.367142,Eastern Bus Station,Linh Trung,13076.3,725.5
2026-05-15 11:54:34.243822,Suoi Tien,High Tech Park,6130.1,501.8
2026-05-15 11:54:36.119136,District 1,Thu Thiem Tunnel,2497.7,222.2
2026-05-15 11:54:37.932827,Ben Thanh Market,Hang Xanh,4855.2,378.2
2026-05-15 11:54:39.770850,District 1,Thu Duc,12018,803
2026-05-15 11:54:41.619877,Thu Duc,Hang Xanh,9517,617.6
2026-05-15 11:54:43.490769,Linh Trung,Thu Duc,6037.4,475
2026-05-15 11:54:45.317718,District 3,High Tech Park,19840.7,1275.1
2026-05-15 11:54:48.311087,Eastern Bus Station,Ben Thanh Market,8472.9,595.9
2026-05-15 11:54:50.123044,Tan Son Nhat Airport,Binh Thanh,8669.7,771.7
2026-05-15 11:54:51.969635,Linh Trung,Suoi Tien,5419.5,440.6
2026-05-15 11:54:53.813915,District 1,District 3,3560.6,309.5
2026-05-15 11:54:55.658613,Pham Van Dong,Linh Trung,11279.3,809.9
2026-05-15 11:54:57.492659,Suoi Tien,Ben Thanh Market,19040,1294.2
2026-05-15 11:54:59.317073,District 5,District 1,5848.2,458.1
2026-05-15 11:55:01.203368,Tan Son Nhat Airport,Eastern Bus Station,8954.2,741.7
2026-05-15 11:55:03.048712,Suoi Tien,Binh Thanh,16429.6,889.6
2026-05-15 11:55:04.964085,Thu Duc,Pham Van Dong,4964.4,378.4
2026-05-15 11:55:06.796782,Binh Thanh,High Tech Park,16529.1,1027.2
2026-05-15 11:55:08.633760,Pham Van Dong,Thu Duc,4798,336.3
2026-05-15 11:55:10.492788,Suoi Tien,Pham Van Dong,15488.9,866.1
2026-05-15 11:55:12.323884,Landmark 81,Pham Van Dong,6264,497.9
2026-05-15 11:55:14.148004,Thu Duc,Eastern Bus Station,8049.2,496.1
2026-05-15 11:55:16.005247,Binh Thanh,Ben Thanh Market,5547.7,423.5
2026-05-15 11:55:17.828139,Saigon Bridge,Thu Thiem Tunnel,7102.5,574.6
2026-05-15 11:55:19.730629,Binh Thanh,District 3,6266.5,432.7
2026-05-15 11:55:21.568681,Thu Duc,Eastern Bus Station,8049.2,496.1
2026-05-15 11:55:23.653323,Ben Thanh Market,Pham Van Dong,8047.3,579.7
2026-05-15 11:55:25.473857,District 3,High Tech Park,19840.7,1275.1
2026-05-15 11:55:27.690567,Ben Thanh Market,High Tech Park,19711.9,1278.5
2026-05-15 11:55:29.507948,Hang Xanh,District 1,4749.1,413.4
2026-05-15 11:55:31.320934,District 3,Binh Thanh,7393.7,499.3
2026-05-15 11:55:33.151021,Hang Xanh,High Tech Park,15168.4,1054.3
2026-05-15 11:55:34.986771,Pham Van Dong,Linh Trung,11279.3,809.9
2026-05-15 11:55:36.836394,Thu Duc,Saigon Bridge,10364.1,706.7
2026-05-15 11:55:38.645559,Ben Thanh Market,Tan Son Nhat Airport,7462.5,697.3
2026-05-15 11:55:40.490976,Thu Duc,High Tech Park,7567.5,584
2026-05-15 11:55:42.361146,VNU HCM,High Tech Park,7795.2,617.6
2026-05-15 11:55:44.210007,District 1,Linh Trung,19674.3,1182.4
2026-05-15 11:55:46.059447,Linh Trung,Thu Duc,6037.4,475
2026-05-15 11:55:47.952675,District 1,Linh Trung,19674.3,1182.4
2026-05-15 11:55:49.841788,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-15 11:55:51.661396,Thu Thiem Tunnel,Tan Son Nhat Airport,10629.8,866.8
2026-05-15 11:55:53.523037,VNU HCM,Thu Duc,8855.3,691.6
2026-05-15 11:55:55.330940,Saigon Bridge,Eastern Bus Station,4159.9,273.5
2026-05-15 11:55:57.450869,Eastern Bus Station,Pham Van Dong,2003,154.8
2026-05-15 11:55:59.275868,VNU HCM,Saigon Bridge,15804.4,1027.3
2026-05-15 11:56:01.147172,District 3,Thu Duc,12903.9,847
2026-05-15 11:56:02.977059,Hang Xanh,Ben Thanh Market,5445.2,475.2
2026-05-15 11:56:04.867913,Eastern Bus Station,District 3,9191.7,605.1
2026-05-15 11:56:06.683102,District 1,Tan Son Nhat Airport,7654.6,653.2
2026-05-15 11:56:08.492073,Binh Thanh,Pham Van Dong,4452.1,306.4
2026-05-15 11:56:10.368825,District 5,Hang Xanh,7691,578.8
2026-05-15 11:56:12.231415,Saigon Bridge,Linh Trung,14370.7,979.3
2026-05-15 11:56:14.095236,Thu Duc,Ben Thanh Market,13804.6,936.2
2026-05-15 11:56:15.930209,VNU HCM,Suoi Tien,5565.7,465.8
2026-05-15 11:56:17.732970,Thu Duc,District 3,13903.5,903.3
2026-05-15 11:56:19.626436,Thu Thiem Tunnel,District 1,4200.3,371.8
2026-05-15 11:56:21.454783,Thu Duc,VNU HCM,8960.1,700.2
2026-05-15 11:56:23.332911,Binh Thanh,Thu Thiem Tunnel,7274.8,560.2
2026-05-15 11:56:25.181352,Tan Son Nhat Airport,Landmark 81,9925.4,863.5
2026-05-15 11:56:27.069020,Suoi Tien,Pham Van Dong,15488.9,866.1
2026-05-15 11:56:28.903892,District 1,Landmark 81,4579.7,422.4
2026-05-15 11:56:30.720659,Thu Thiem Tunnel,Tan Son Nhat Airport,10629.8,866.8
2026-05-15 11:56:32.542763,High Tech Park,Pham Van Dong,12229.7,898.5
2026-05-15 11:56:34.432873,Thu Duc,Thu Thiem Tunnel,15531.8,1072.9
2026-05-15 11:56:36.285256,Tan Son Nhat Airport,Binh Thanh,8669.7,771.7
2026-05-15 11:56:38.132959,Binh Thanh,VNU HCM,17921.8,1143.4
2026-05-15 11:56:39.995012,Landmark 81,Pham Van Dong,6264,497.9
2026-05-15 11:56:41.824965,District 1,Thu Duc,12018,803
2026-05-15 11:56:43.648761,Thu Duc,Landmark 81,11220.8,780.4
2026-05-15 11:56:45.463988,Eastern Bus Station,District 1,7776.8,534.1
2026-05-15 11:56:47.318908,Saigon Bridge,Suoi Tien,13726.9,824.4
2026-05-15 11:56:49.158670,District 1,Linh Trung,19674.3,1182.4
2026-05-15 11:56:51.020836,Landmark 81,Thu Duc,10991.8,768.6
2026-05-15 11:56:53.717699,Thu Thiem Tunnel,Landmark 81,4899.5,433.1
2026-05-15 11:56:55.585172,District 1,Thu Duc,12018,803
2026-05-15 11:56:57.427386,Hang Xanh,Tan Son Nhat Airport,7975.1,672.6
2026-05-15 11:56:59.277920,Saigon Bridge,Hang Xanh,1660,147.4
2026-05-15 11:57:01.159757,Ben Thanh Market,District 1,1502.8,173.1
2026-05-15 11:57:02.977297,Linh Trung,Ben Thanh Market,19720.8,1214.7
2026-05-15 11:57:04.856424,District 3,Linh Trung,20560.3,1226.4
2026-05-15 11:57:06.708356,Thu Thiem Tunnel,High Tech Park,17424.7,1070.9
2026-05-15 11:57:08.560571,Linh Trung,Landmark 81,17136.9,1058.9
2026-05-15 11:57:10.458170,Thu Duc,Eastern Bus Station,8049.2,496.1
2026-05-15 11:57:12.298533,High Tech Park,Suoi Tien,5018.7,354.5
2026-05-15 11:57:14.137348,Ben Thanh Market,District 3,3107.9,266.3
2026-05-15 11:57:15.955888,District 3,Linh Trung,20560.3,1226.4
2026-05-15 11:57:17.775213,Suoi Tien,Ben Thanh Market,19040,1294.2
2026-05-15 11:57:19.656968,Pham Van Dong,Binh Thanh,4086.2,286.9
2026-05-15 11:57:21.467675,Ben Thanh Market,Pham Van Dong,8047.3,579.7
2026-05-15 11:57:23.300121,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-15 11:57:25.133341,Thu Thiem Tunnel,District 1,4200.3,371.8
2026-05-15 11:57:27.036743,Hang Xanh,Landmark 81,2861.3,319.4
2026-05-15 11:57:28.868250,District 5,Ben Thanh Market,4909.9,378
2026-05-15 11:57:30.718792,VNU HCM,District 3,21598.9,1460.1
2026-05-15 11:57:32.568626,District 1,Ben Thanh Market,770.5,85.5
2026-05-15 11:57:34.384465,Saigon Bridge,Hang Xanh,1660,147.4
2026-05-15 11:57:36.236957,Ben Thanh Market,VNU HCM,21104.5,1394.7
2026-05-15 11:57:38.090055,Thu Duc,Ben Thanh Market,13804.6,936.2
2026-05-15 11:57:39.952963,Thu Thiem Tunnel,Thu Duc,13543.8,892.4
2026-05-15 11:57:41.813083,District 5,VNU HCM,23940.3,1595.3
2026-05-15 11:57:43.628765,Ben Thanh Market,Hang Xanh,4855.2,378.2
2026-05-15 11:57:45.533976,Ben Thanh Market,District 1,1502.8,173.1
2026-05-15 11:57:47.347445,Saigon Bridge,High Tech Park,15062.2,937.7
2026-05-15 11:57:49.183347,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-15 11:57:51.035489,Thu Duc,District 1,13108.5,874.4
2026-05-15 11:57:52.893383,Saigon Bridge,District 1,5022.5,392.7
2026-05-15 11:57:54.705181,Suoi Tien,Pham Van Dong,15488.9,866.1
2026-05-15 11:57:56.531130,Landmark 81,High Tech Park,14857.1,974.7
2026-05-15 11:57:58.336559,Binh Thanh,Ben Thanh Market,5547.7,423.5
2026-05-15 11:58:00.181694,VNU HCM,Saigon Bridge,15804.4,1027.3
2026-05-15 11:58:01.988120,Ben Thanh Market,Landmark 81,5383.8,502.4
2026-05-15 11:58:03.834064,Binh Thanh,Ben Thanh Market,5547.7,423.5
2026-05-15 11:58:05.661349,Tan Son Nhat Airport,Landmark 81,9925.4,863.5
2026-05-15 11:58:07.480614,Thu Thiem Tunnel,Binh Thanh,8187.6,578
2026-05-15 11:58:09.313279,Thu Duc,High Tech Park,7567.5,584
2026-05-15 11:58:11.124386,Suoi Tien,Hang Xanh,17671.2,988.6
2026-05-15 11:58:12.953206,Ben Thanh Market,Pham Van Dong,8047.3,579.7
2026-05-15 11:58:14.775733,Saigon Bridge,Landmark 81,1078.4,138.2
2026-05-15 11:58:16.600973,District 5,District 3,4436.2,365.6
2026-05-15 11:58:18.488447,Suoi Tien,Thu Thiem Tunnel,19359.3,1305.2
2026-05-15 11:58:20.360265,District 1,Tan Son Nhat Airport,7654.6,653.2
2026-05-15 11:58:22.204795,District 5,District 1,5848.2,458.1
2026-05-15 11:58:24.067983,Linh Trung,Thu Thiem Tunnel,21447.9,1351.4
2026-05-15 11:58:25.906406,District 1,Hang Xanh,4098.1,330.8
2026-05-15 11:58:27.781501,District 3,VNU HCM,21233.4,1391.3
2026-05-15 11:58:29.639885,District 5,Suoi Tien,21212.4,1365.8
2026-05-15 11:58:31.498646,District 1,Eastern Bus Station,6598.1,456.9
2026-05-15 11:58:33.341950,District 5,Binh Thanh,10100.7,703.3
2026-05-15 11:58:35.198525,Ben Thanh Market,VNU HCM,21104.5,1394.7
2026-05-15 11:58:37.034352,Tan Son Nhat Airport,Pham Van Dong,9639.5,793.8
2026-05-15 11:58:38.879407,Eastern Bus Station,Pham Van Dong,2003,154.8
2026-05-15 11:58:40.727231,Ben Thanh Market,District 3,3107.9,266.3
2026-05-15 11:58:42.564552,Binh Thanh,Landmark 81,2963.8,267.7
2026-05-15 11:58:44.415412,District 5,Thu Thiem Tunnel,5709.9,488.8
2026-05-15 11:58:46.279292,Tan Son Nhat Airport,District 1,8186.2,710.6
2026-05-15 11:58:48.128333,District 3,Saigon Bridge,6423.7,467.7
2026-05-15 11:58:49.949301,Binh Thanh,District 3,6266.5,432.7
2026-05-15 11:58:51.781461,Landmark 81,Linh Trung,14165.6,1016.3
2026-05-15 11:58:53.593151,VNU HCM,Saigon Bridge,15804.4,1027.3
2026-05-15 11:58:55.407184,High Tech Park,Thu Duc,7502.3,551.3
2026-05-15 11:58:57.248791,Thu Thiem Tunnel,Ben Thanh Market,3748.6,316
2026-05-15 11:58:59.101648,Linh Trung,Thu Duc,6037.4,475
2026-05-15 11:59:00.953116,Ben Thanh Market,Thu Thiem Tunnel,2691.8,249.3
2026-05-15 11:59:02.794022,District 3,Landmark 81,6275.4,515.6
2026-05-15 11:59:04.659330,Tan Son Nhat Airport,Binh Thanh,8669.7,771.7
2026-05-15 11:59:06.486943,Hang Xanh,District 3,6164,484.4
2026-05-15 11:59:08.363262,Landmark 81,District 1,5018.4,459.3
2026-05-15 11:59:10.536219,VNU HCM,District 3,21598.9,1460.1
2026-05-15 11:59:13.248727,Suoi Tien,Thu Thiem Tunnel,19359.3,1305.2
2026-05-15 11:59:15.404363,Landmark 81,Thu Duc,10991.8,768.6
2026-05-15 11:59:17.297812,Landmark 81,Binh Thanh,5481.6,420.9
2026-05-15 11:59:19.189231,District 3,Suoi Tien,18505.4,1161.8
2026-05-15 11:59:21.043028,Eastern Bus Station,Ben Thanh Market,8472.9,595.9
2026-05-15 11:59:22.922199,Thu Duc,Hang Xanh,9517,617.6
2026-05-15 11:59:24.778751,Landmark 81,Linh Trung,14165.6,1016.3
2026-05-15 11:59:26.633185,Thu Thiem Tunnel,District 3,6758.6,536.3
2026-05-15 11:59:28.610863,Suoi Tien,Linh Trung,3578.5,380.2
2026-05-15 11:59:30.458899,Landmark 81,District 3,7786.8,639.8
2026-05-15 11:59:32.310587,VNU HCM,Eastern Bus Station,16814.2,961.3
2026-05-15 11:59:34.169065,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-15 11:59:36.038178,District 1,Binh Thanh,6507.8,455.3
2026-05-15 11:59:37.859038,Thu Duc,High Tech Park,7567.5,584
2026-05-15 11:59:39.704060,Eastern Bus Station,Saigon Bridge,5032.4,369.1
2026-05-15 11:59:41.547062,Hang Xanh,Pham Van Dong,3335,246.4
2026-05-15 11:59:43.371128,Ben Thanh Market,VNU HCM,21104.5,1394.7
2026-05-15 11:59:45.206229,Tan Son Nhat Airport,Hang Xanh,8221.7,700.7
2026-05-15 11:59:47.133157,Landmark 81,High Tech Park,14857.1,974.7
2026-05-15 11:59:49.079778,Thu Duc,District 5,16721.3,1096
2026-05-15 11:59:50.930337,Saigon Bridge,Tan Son Nhat Airport,8938.4,704.9
2026-05-15 11:59:52.778230,Tan Son Nhat Airport,Pham Van Dong,9639.5,793.8
2026-05-15 11:59:54.704884,Saigon Bridge,District 5,9489.5,674.2
2026-05-15 11:59:56.573176,District 3,Hang Xanh,4984.1,374.8
2026-05-15 11:59:58.449502,Saigon Bridge,VNU HCM,16454.8,1053.9
2026-05-15 12:00:00.322232,Saigon Bridge,Binh Thanh,4069.6,271.9
2026-05-15 12:00:02.159115,District 5,District 1,5848.2,458.1
2026-05-15 12:00:04.000651,Ben Thanh Market,District 3,3107.9,266.3
2026-05-15 12:00:05.835836,High Tech Park,Suoi Tien,5018.7,354.5
2026-05-15 12:00:07.677444,Ben Thanh Market,District 3,3107.9,266.3
2026-05-15 12:00:09.529491,District 3,Binh Thanh,7393.7,499.3
2026-05-15 12:00:11.387484,Thu Thiem Tunnel,Tan Son Nhat Airport,10629.8,866.8
2026-05-15 12:00:13.242258,Landmark 81,Ben Thanh Market,5840.4,519
2026-05-15 12:00:15.094537,Suoi Tien,Saigon Bridge,14139.3,911.5
2026-05-15 12:00:16.945343,VNU HCM,Thu Duc,8855.3,691.6
2026-05-15 12:00:18.788982,District 1,VNU HCM,19848.6,1339.5
2026-05-15 12:00:20.653762,Ben Thanh Market,Thu Thiem Tunnel,2691.8,249.3
2026-05-15 12:00:22.514196,Thu Duc,District 1,13108.5,874.4
2026-05-15 12:00:24.328089,Hang Xanh,Ben Thanh Market,5445.2,475.2
2026-05-15 12:00:26.144673,Landmark 81,District 1,5018.4,459.3
2026-05-15 12:00:27.959548,Pham Van Dong,District 5,12532.1,864.3
2026-05-15 12:00:29.777384,District 3,VNU HCM,21233.4,1391.3
2026-05-15 12:00:31.665495,Hang Xanh,Linh Trung,15719.2,896.5
2026-05-15 12:00:34.559612,Eastern Bus Station,District 5,12306.3,788.5
2026-05-15 12:00:36.431713,Binh Thanh,Hang Xanh,1260.1,104.9
2026-05-15 12:00:38.241513,Ben Thanh Market,Hang Xanh,4855.2,378.2
2026-05-15 12:00:40.097401,District 1,Pham Van Dong,7290.2,532.3
2026-05-15 12:00:41.945970,Tan Son Nhat Airport,Pham Van Dong,9639.5,793.8
2026-05-15 12:00:43.784216,Saigon Bridge,Eastern Bus Station,4159.9,273.5
2026-05-15 12:00:45.650443,VNU HCM,Thu Duc,8855.3,691.6
2026-05-15 12:00:47.473709,District 1,Binh Thanh,6507.8,455.3
2026-05-15 12:00:49.343342,High Tech Park,Linh Trung,5597.3,524.4
2026-05-15 12:00:51.223213,District 5,Linh Trung,23267.2,1430.4
2026-05-15 12:00:53.078357,Linh Trung,Pham Van Dong,13250.9,773.6
2026-05-15 12:00:54.928934,Binh Thanh,Thu Duc,9179.9,577.1
2026-05-15 12:00:56.781964,District 1,Thu Thiem Tunnel,2497.7,222.2
2026-05-15 12:00:58.623718,Eastern Bus Station,Landmark 81,5889,440.1
2026-05-15 12:01:00.470193,Tan Son Nhat Airport,Pham Van Dong,9639.5,793.8
2026-05-15 12:01:02.303589,District 1,Hang Xanh,4098.1,330.8
2026-05-15 12:01:04.622418,Ben Thanh Market,District 1,1502.8,173.1
2026-05-15 12:01:06.481512,District 3,District 1,3743.9,294.4
2026-05-15 12:01:08.330012,District 1,Pham Van Dong,7290.2,532.3
2026-05-15 12:01:10.171162,High Tech Park,Pham Van Dong,12229.7,898.5
2026-05-15 12:01:12.056072,Tan Son Nhat Airport,Landmark 81,9925.4,863.5
2026-05-15 12:01:13.881997,Suoi Tien,Binh Thanh,16429.6,889.6
2026-05-15 12:01:16.887105,Linh Trung,Ben Thanh Market,19720.8,1214.7
2026-05-15 12:01:18.777238,District 1,Hang Xanh,4098.1,330.8
2026-05-15 12:01:20.624536,Linh Trung,Hang Xanh,15433.2,896.1
2026-05-15 12:01:22.458338,Thu Duc,Ben Thanh Market,13804.6,936.2
2026-05-15 12:01:24.349676,District 5,Suoi Tien,21212.4,1365.8
2026-05-15 12:01:26.199781,District 5,District 1,5848.2,458.1
2026-05-15 12:01:28.065195,Eastern Bus Station,Saigon Bridge,5032.4,369.1
2026-05-15 12:01:29.890998,Ben Thanh Market,Saigon Bridge,6294.8,471.1
2026-05-15 12:01:31.705669,District 5,Pham Van Dong,10883.1,780.3
2026-05-15 12:01:33.539362,District 5,Hang Xanh,7691,578.8
2026-05-15 12:01:35.405829,District 3,Landmark 81,6275.4,515.6
2026-05-15 12:01:37.234225,Tan Son Nhat Airport,District 1,8186.2,710.6
2026-05-15 12:01:39.055419,Suoi Tien,Linh Trung,3578.5,380.2
2026-05-15 12:01:41.520437,Landmark 81,Thu Duc,10991.8,768.6
2026-05-15 12:01:43.362200,Saigon Bridge,Binh Thanh,4069.6,271.9
2026-05-15 12:01:45.255176,High Tech Park,Thu Duc,7502.3,551.3
2026-05-15 12:01:47.099880,District 5,Landmark 81,8982.3,719.6
2026-05-15 12:01:48.974312,Hang Xanh,Thu Duc,8062.8,517.1
2026-05-15 12:01:50.844341,Saigon Bridge,Hang Xanh,1660,147.4
2026-05-15 12:01:52.913647,District 1,Pham Van Dong,7290.2,532.3
2026-05-15 12:01:55.389681,Linh Trung,Suoi Tien,5419.5,440.6
2026-05-15 12:01:58.446650,Thu Thiem Tunnel,Thu Duc,13543.8,892.4
2026-05-15 12:02:00.340544,Hang Xanh,Suoi Tien,17070.6,879.6
2026-05-15 12:02:02.917008,Pham Van Dong,Tan Son Nhat Airport,9751,723.3
2026-05-15 12:02:04.791499,Landmark 81,Thu Duc,10991.8,768.6
2026-05-15 12:02:06.653671,Thu Thiem Tunnel,District 5,8066.2,624.2
2026-05-15 12:02:08.507697,Thu Thiem Tunnel,VNU HCM,18817.3,1187.1
2026-05-15 12:02:10.364526,Thu Duc,Saigon Bridge,10364.1,706.7
2026-05-15 12:02:12.228386,VNU HCM,Landmark 81,16355.5,1101.7
2026-05-15 12:02:14.103214,District 1,District 3,3560.6,309.5
2026-05-15 12:02:15.916989,Binh Thanh,VNU HCM,17921.8,1143.4
2026-05-15 12:02:17.759727,Binh Thanh,Suoi Tien,15193.8,913.9
2026-05-15 12:02:19.610672,Eastern Bus Station,Thu Thiem Tunnel,10200,732.6
2026-05-15 12:02:21.476924,Suoi Tien,District 3,22677.6,1316.4
2026-05-15 12:02:23.302402,District 1,Thu Thiem Tunnel,2497.7,222.2
2026-05-15 12:02:25.164483,Binh Thanh,Thu Thiem Tunnel,7274.8,560.2
2026-05-15 12:02:27.011803,Linh Trung,Thu Duc,6037.4,475
2026-05-15 12:02:28.872326,Binh Thanh,Thu Thiem Tunnel,7274.8,560.2
2026-05-15 12:02:30.708958,Eastern Bus Station,Saigon Bridge,5032.4,369.1
2026-05-15 12:02:32.570659,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-15 12:02:34.430736,District 3,Saigon Bridge,6423.7,467.7
2026-05-15 12:02:36.283389,Eastern Bus Station,Saigon Bridge,5032.4,369.1
2026-05-15 12:02:38.163346,Binh Thanh,Thu Thiem Tunnel,7274.8,560.2
2026-05-15 12:02:39.984706,District 1,High Tech Park,18455.9,1223.3
2026-05-15 12:02:41.850544,Thu Thiem Tunnel,Linh Trung,16733.2,1112.5
2026-05-15 12:02:43.738723,District 3,District 1,3743.9,294.4
2026-05-15 12:02:45.562157,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-15 12:02:47.399710,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-15 12:02:49.337710,Saigon Bridge,Ben Thanh Market,5718.6,454.5
2026-05-15 12:02:51.186768,VNU HCM,High Tech Park,7795.2,617.6
2026-05-15 12:02:53.006583,Thu Thiem Tunnel,Pham Van Dong,8970,655
2026-05-15 12:02:54.845506,Thu Thiem Tunnel,Pham Van Dong,8970,655
2026-05-15 12:02:56.714521,Binh Thanh,Landmark 81,2963.8,267.7
2026-05-15 12:02:58.567523,Landmark 81,Thu Duc,10991.8,768.6
2026-05-15 12:03:00.426164,Tan Son Nhat Airport,District 1,8186.2,710.6
2026-05-15 12:03:02.261784,VNU HCM,Hang Xanh,16884,1116.7
2026-05-15 12:03:04.094997,Linh Trung,District 5,23554.3,1407.3
2026-05-15 12:03:05.949698,District 3,High Tech Park,19840.7,1275.1
2026-05-15 12:03:07.785271,District 1,Thu Thiem Tunnel,2497.7,222.2
2026-05-15 12:03:09.670368,District 1,District 5,4868.2,397.4
2026-05-15 12:03:11.625860,Saigon Bridge,Ben Thanh Market,5718.6,454.5
2026-05-15 12:03:13.477393,Binh Thanh,District 3,6266.5,432.7
2026-05-15 12:03:15.336434,Landmark 81,Linh Trung,14165.6,1016.3
2026-05-15 12:03:17.160294,Binh Thanh,District 3,6266.5,432.7
2026-05-15 12:03:18.988793,Ben Thanh Market,Saigon Bridge,6294.8,471.1
2026-05-15 12:03:20.795440,Thu Duc,Suoi Tien,6232.2,470.7
2026-05-15 12:03:22.609609,High Tech Park,VNU HCM,7746.7,584
2026-05-15 12:03:24.427745,Landmark 81,District 5,9386.9,799.1
2026-05-15 12:03:26.246539,Tan Son Nhat Airport,Suoi Tien,23381.9,1450.3
2026-05-15 12:03:28.105641,District 5,Thu Thiem Tunnel,5709.9,488.8
2026-05-15 12:03:29.901444,Thu Thiem Tunnel,District 1,4200.3,371.8
2026-05-15 12:03:32.617413,Eastern Bus Station,District 5,12306.3,788.5
2026-05-15 12:03:34.471566,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-15 12:03:36.309939,VNU HCM,Landmark 81,16355.5,1101.7
2026-05-15 12:03:38.166970,Eastern Bus Station,High Tech Park,16971.4,911
2026-05-15 12:03:40.010732,Linh Trung,Suoi Tien,5419.5,440.6
2026-05-15 12:03:41.847883,Suoi Tien,Pham Van Dong,15488.9,866.1
2026-05-15 12:03:43.693945,Thu Thiem Tunnel,District 1,4200.3,371.8
2026-05-15 12:03:45.529415,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-15 12:03:47.369463,District 3,Ben Thanh Market,2945,249.1
2026-05-15 12:03:49.173716,Binh Thanh,Ben Thanh Market,5547.7,423.5
2026-05-15 12:03:51.029142,District 3,Saigon Bridge,6423.7,467.7
2026-05-15 12:03:52.848756,District 3,District 5,4479.7,346.9
2026-05-15 12:03:55.321476,Thu Duc,Linh Trung,6943.1,520.4
2026-05-15 12:03:57.175607,District 1,Binh Thanh,6507.8,455.3
2026-05-15 12:03:59.036165,District 1,Tan Son Nhat Airport,7654.6,653.2
2026-05-15 12:04:00.899451,VNU HCM,Hang Xanh,16884,1116.7
2026-05-15 12:04:02.712720,VNU HCM,Hang Xanh,16884,1116.7
2026-05-15 12:04:04.576049,Saigon Bridge,District 1,5022.5,392.7
2026-05-15 12:04:06.420243,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-15 12:04:08.270322,Saigon Bridge,Binh Thanh,4069.6,271.9
2026-05-15 12:04:10.114884,Ben Thanh Market,Thu Thiem Tunnel,2691.8,249.3
2026-05-15 12:04:11.995645,Binh Thanh,Ben Thanh Market,5547.7,423.5
2026-05-15 12:04:13.841151,Pham Van Dong,Hang Xanh,5327.8,385.9
2026-05-15 12:04:15.723463,Eastern Bus Station,Hang Xanh,4185.3,277.3
2026-05-15 12:04:17.568790,Suoi Tien,Thu Duc,8275.4,567.5
